qualifier,annotationextension,id,ontologytermid,subjectid,class
,,1024270,1001918,1024262,org.intermine.model.bio.GOAnnotation
,,1024292,1001142,1024293,org.intermine.model.bio.GOAnnotation
,,1024295,1005031,1024293,org.intermine.model.bio.GOAnnotation
,,1024297,1015067,1024293,org.intermine.model.bio.GOAnnotation
,,1024299,1002167,1024293,org.intermine.model.bio.GOAnnotation
,,1024301,1003272,1024293,org.intermine.model.bio.GOAnnotation
,,1024340,1002613,1024341,org.intermine.model.bio.GOAnnotation
,,1024343,1002688,1024341,org.intermine.model.bio.GOAnnotation
,,1024345,1002616,1024341,org.intermine.model.bio.GOAnnotation
,,1024372,1000478,1024373,org.intermine.model.bio.GOAnnotation
,,1024375,1001912,1024373,org.intermine.model.bio.GOAnnotation
,,1024377,1001915,1024373,org.intermine.model.bio.GOAnnotation
,,1024379,1001918,1024373,org.intermine.model.bio.GOAnnotation
,,1024385,1006398,1024386,org.intermine.model.bio.GOAnnotation
,,1024388,1020700,1024386,org.intermine.model.bio.GOAnnotation
,,1024390,1020909,1024386,org.intermine.model.bio.GOAnnotation
,,1024422,1008155,1024423,org.intermine.model.bio.GOAnnotation
,,1024425,1011833,1024423,org.intermine.model.bio.GOAnnotation
,,1024427,1007353,1024423,org.intermine.model.bio.GOAnnotation
,,1024429,1001676,1024423,org.intermine.model.bio.GOAnnotation
,,1024431,1007356,1024423,org.intermine.model.bio.GOAnnotation
,,1024573,1010925,1024574,org.intermine.model.bio.GOAnnotation
,,1024576,1009756,1024574,org.intermine.model.bio.GOAnnotation
,,1024582,1002385,1024583,org.intermine.model.bio.GOAnnotation
,,1024585,1002389,1024583,org.intermine.model.bio.GOAnnotation
,,1024587,1002392,1024583,org.intermine.model.bio.GOAnnotation
,,1024589,1001056,1024583,org.intermine.model.bio.GOAnnotation
,,1024610,1001142,1024611,org.intermine.model.bio.GOAnnotation
,,1024613,1003419,1024611,org.intermine.model.bio.GOAnnotation
,,1024699,1000478,1024700,org.intermine.model.bio.GOAnnotation
,,1024706,1003973,1024707,org.intermine.model.bio.GOAnnotation
,,1024709,1001742,1024707,org.intermine.model.bio.GOAnnotation
,,1024715,1000478,1024716,org.intermine.model.bio.GOAnnotation
,,1024718,1001912,1024716,org.intermine.model.bio.GOAnnotation
,,1024720,1001915,1024716,org.intermine.model.bio.GOAnnotation
,,1024722,1001918,1024716,org.intermine.model.bio.GOAnnotation
,,1024772,1003367,1024773,org.intermine.model.bio.GOAnnotation
,,1024775,1001462,1024773,org.intermine.model.bio.GOAnnotation
,,1024777,1001676,1024773,org.intermine.model.bio.GOAnnotation
,,1024814,1001176,1024815,org.intermine.model.bio.GOAnnotation
,,1024817,1002802,1024815,org.intermine.model.bio.GOAnnotation
,,1024819,1006600,1024815,org.intermine.model.bio.GOAnnotation
,,1024821,1001183,1024815,org.intermine.model.bio.GOAnnotation
,,1024823,1004504,1024815,org.intermine.model.bio.GOAnnotation
,,1024829,1003531,1024830,org.intermine.model.bio.GOAnnotation
,,1024832,1001223,1024830,org.intermine.model.bio.GOAnnotation
,,1024834,1001676,1024830,org.intermine.model.bio.GOAnnotation
,,1024836,1016952,1024830,org.intermine.model.bio.GOAnnotation
,,1024849,1011350,1024850,org.intermine.model.bio.GOAnnotation
,,1024852,1002293,1024850,org.intermine.model.bio.GOAnnotation
,,1024854,1005390,1024850,org.intermine.model.bio.GOAnnotation
,,1024865,1005031,1024866,org.intermine.model.bio.GOAnnotation
,,1024868,1004766,1024866,org.intermine.model.bio.GOAnnotation
,,1024870,1002167,1024866,org.intermine.model.bio.GOAnnotation
,,1024912,1001664,1024913,org.intermine.model.bio.GOAnnotation
,,1024915,1002031,1024913,org.intermine.model.bio.GOAnnotation
,,1024917,1001223,1024913,org.intermine.model.bio.GOAnnotation
,,1024919,1001451,1024913,org.intermine.model.bio.GOAnnotation
,,1024958,1001142,1024959,org.intermine.model.bio.GOAnnotation
,,1024961,1002167,1024959,org.intermine.model.bio.GOAnnotation
,,1025012,1002795,1025013,org.intermine.model.bio.GOAnnotation
,,1025015,1002802,1025013,org.intermine.model.bio.GOAnnotation
,,1025064,1020909,1025065,org.intermine.model.bio.GOAnnotation
,,1025078,1001664,1025079,org.intermine.model.bio.GOAnnotation
,,1025081,1001458,1025079,org.intermine.model.bio.GOAnnotation
,,1025083,1002031,1025079,org.intermine.model.bio.GOAnnotation
,,1025085,1001451,1025079,org.intermine.model.bio.GOAnnotation
,,1025091,1001742,1025092,org.intermine.model.bio.GOAnnotation
,,1025094,1004504,1025092,org.intermine.model.bio.GOAnnotation
,,1025100,1000478,1025101,org.intermine.model.bio.GOAnnotation
,,1025104,1025102,1025101,org.intermine.model.bio.GOAnnotation
,,1025106,1002802,1025101,org.intermine.model.bio.GOAnnotation
,,1025108,1001223,1025101,org.intermine.model.bio.GOAnnotation
,,1025114,1023372,1025115,org.intermine.model.bio.GOAnnotation
,,1025117,1002224,1025115,org.intermine.model.bio.GOAnnotation
,,1025125,1025123,1025126,org.intermine.model.bio.GOAnnotation
,,1025128,1001636,1025126,org.intermine.model.bio.GOAnnotation
,,1025158,1002613,1025159,org.intermine.model.bio.GOAnnotation
,,1025161,1002616,1025159,org.intermine.model.bio.GOAnnotation
,,1025163,1001676,1025159,org.intermine.model.bio.GOAnnotation
,,1025185,1012242,1025186,org.intermine.model.bio.GOAnnotation
,,1025188,1012246,1025186,org.intermine.model.bio.GOAnnotation
,,1025194,1002385,1025195,org.intermine.model.bio.GOAnnotation
,,1025197,1002389,1025195,org.intermine.model.bio.GOAnnotation
,,1025199,1002392,1025195,org.intermine.model.bio.GOAnnotation
,,1025201,1001056,1025195,org.intermine.model.bio.GOAnnotation
,,1025232,1002795,1025233,org.intermine.model.bio.GOAnnotation
,,1025235,1005433,1025233,org.intermine.model.bio.GOAnnotation
,,1025261,1001142,1025262,org.intermine.model.bio.GOAnnotation
,,1025264,1002167,1025262,org.intermine.model.bio.GOAnnotation
,,1025270,1000478,1025271,org.intermine.model.bio.GOAnnotation
,,1025273,1003531,1025271,org.intermine.model.bio.GOAnnotation
,,1025275,1009200,1025271,org.intermine.model.bio.GOAnnotation
,,1025277,1001676,1025271,org.intermine.model.bio.GOAnnotation
,,1025280,1025278,1025271,org.intermine.model.bio.GOAnnotation
,,1025295,1001742,1025296,org.intermine.model.bio.GOAnnotation
,,1025298,1001104,1025296,org.intermine.model.bio.GOAnnotation
,,1025305,1025303,1025306,org.intermine.model.bio.GOAnnotation
,,1025308,1001183,1025306,org.intermine.model.bio.GOAnnotation
,,1025310,1004504,1025306,org.intermine.model.bio.GOAnnotation
,,1025317,1001176,1025318,org.intermine.model.bio.GOAnnotation
,,1025320,1001180,1025318,org.intermine.model.bio.GOAnnotation
,,1025322,1001183,1025318,org.intermine.model.bio.GOAnnotation
,,1025351,1001251,1025352,org.intermine.model.bio.GOAnnotation
,,1025358,1001251,1025359,org.intermine.model.bio.GOAnnotation
,,1025397,1025395,1025398,org.intermine.model.bio.GOAnnotation
,,1025400,1001223,1025398,org.intermine.model.bio.GOAnnotation
,,1025402,1003006,1025398,org.intermine.model.bio.GOAnnotation
,,1025413,1001218,1025414,org.intermine.model.bio.GOAnnotation
,,1025416,1003279,1025414,org.intermine.model.bio.GOAnnotation
,,1025418,1001223,1025414,org.intermine.model.bio.GOAnnotation
,,1025420,1001451,1025414,org.intermine.model.bio.GOAnnotation
,,1025422,1001676,1025414,org.intermine.model.bio.GOAnnotation
,,1025424,1001226,1025414,org.intermine.model.bio.GOAnnotation
,,1025426,1001229,1025414,org.intermine.model.bio.GOAnnotation
,,1025463,1025461,1025464,org.intermine.model.bio.GOAnnotation
,,1025487,1008491,1025488,org.intermine.model.bio.GOAnnotation
,,1025490,1011475,1025488,org.intermine.model.bio.GOAnnotation
,,1025492,1008495,1025488,org.intermine.model.bio.GOAnnotation
,,1025498,1004766,1025499,org.intermine.model.bio.GOAnnotation
,,1025501,1004770,1025499,org.intermine.model.bio.GOAnnotation
,,1025560,1025558,1025561,org.intermine.model.bio.GOAnnotation
,,1025563,1001056,1025561,org.intermine.model.bio.GOAnnotation
,,1025565,1005564,1025561,org.intermine.model.bio.GOAnnotation
,,1025613,1025611,1025614,org.intermine.model.bio.GOAnnotation
,,1025617,1025615,1025614,org.intermine.model.bio.GOAnnotation
,,1025619,1001873,1025614,org.intermine.model.bio.GOAnnotation
,,1025621,1001676,1025614,org.intermine.model.bio.GOAnnotation
,,1025629,1020334,1025630,org.intermine.model.bio.GOAnnotation
,,1025632,1003784,1025630,org.intermine.model.bio.GOAnnotation
,,1025679,1003279,1025680,org.intermine.model.bio.GOAnnotation
,,1025686,1001716,1025687,org.intermine.model.bio.GOAnnotation
,,1025689,1001720,1025687,org.intermine.model.bio.GOAnnotation
,,1025697,1002613,1025698,org.intermine.model.bio.GOAnnotation
,,1025700,1009608,1025698,org.intermine.model.bio.GOAnnotation
,,1025737,1001458,1025738,org.intermine.model.bio.GOAnnotation
,,1025740,1001462,1025738,org.intermine.model.bio.GOAnnotation
,,1025800,1000478,1025801,org.intermine.model.bio.GOAnnotation
,,1025803,1001912,1025801,org.intermine.model.bio.GOAnnotation
,,1025805,1001915,1025801,org.intermine.model.bio.GOAnnotation
,,1025807,1001918,1025801,org.intermine.model.bio.GOAnnotation
,,1025834,1025832,1025835,org.intermine.model.bio.GOAnnotation
,,1025852,1001251,1025853,org.intermine.model.bio.GOAnnotation
,,1025855,1001880,1025853,org.intermine.model.bio.GOAnnotation
,,1025857,1001888,1025853,org.intermine.model.bio.GOAnnotation
,,1025886,1001104,1025887,org.intermine.model.bio.GOAnnotation
,,1025895,1004152,1025896,org.intermine.model.bio.GOAnnotation
,,1025898,1009143,1025896,org.intermine.model.bio.GOAnnotation
,,1025900,1009146,1025896,org.intermine.model.bio.GOAnnotation
,,1025902,1001056,1025896,org.intermine.model.bio.GOAnnotation
,,1025904,1001676,1025896,org.intermine.model.bio.GOAnnotation
,,1025906,1009153,1025896,org.intermine.model.bio.GOAnnotation
,,1025913,1001251,1025914,org.intermine.model.bio.GOAnnotation
,,1025916,1003419,1025914,org.intermine.model.bio.GOAnnotation
,,1025918,1001056,1025914,org.intermine.model.bio.GOAnnotation
,,1025925,1003338,1025926,org.intermine.model.bio.GOAnnotation
,,1025928,1001165,1025926,org.intermine.model.bio.GOAnnotation
,,1025961,1006649,1025962,org.intermine.model.bio.GOAnnotation
,,1025964,1005238,1025962,org.intermine.model.bio.GOAnnotation
,,1025971,1001998,1025972,org.intermine.model.bio.GOAnnotation
,,1025975,1025973,1025972,org.intermine.model.bio.GOAnnotation
,,1025977,1017457,1025972,org.intermine.model.bio.GOAnnotation
,,1025979,1002175,1025972,org.intermine.model.bio.GOAnnotation
,,1025991,1025989,1025992,org.intermine.model.bio.GOAnnotation
,,1026019,1026017,1026020,org.intermine.model.bio.GOAnnotation
,,1026023,1026021,1026020,org.intermine.model.bio.GOAnnotation
,,1026077,1005925,1026078,org.intermine.model.bio.GOAnnotation
,,1026080,1005929,1026078,org.intermine.model.bio.GOAnnotation
,,1026082,1001676,1026078,org.intermine.model.bio.GOAnnotation
,,1026099,1007541,1026100,org.intermine.model.bio.GOAnnotation
,,1026195,1001088,1026196,org.intermine.model.bio.GOAnnotation
,,1026207,1002224,1026208,org.intermine.model.bio.GOAnnotation
,,1026224,1001142,1026225,org.intermine.model.bio.GOAnnotation
,,1026227,1003419,1026225,org.intermine.model.bio.GOAnnotation
,,1026242,1001056,1026243,org.intermine.model.bio.GOAnnotation
,,1026249,1001251,1026250,org.intermine.model.bio.GOAnnotation
,,1026281,1001458,1026282,org.intermine.model.bio.GOAnnotation
,,1026284,1001462,1026282,org.intermine.model.bio.GOAnnotation
,,1026315,1000478,1026316,org.intermine.model.bio.GOAnnotation
,,1026318,1002287,1026316,org.intermine.model.bio.GOAnnotation
,,1026339,1002224,1026340,org.intermine.model.bio.GOAnnotation
,,1026342,1004398,1026340,org.intermine.model.bio.GOAnnotation
,,1026344,1004401,1026340,org.intermine.model.bio.GOAnnotation
,,1026351,1001142,1026352,org.intermine.model.bio.GOAnnotation
,,1026354,1005992,1026352,org.intermine.model.bio.GOAnnotation
,,1026356,1012212,1026352,org.intermine.model.bio.GOAnnotation
,,1026358,1012218,1026352,org.intermine.model.bio.GOAnnotation
,,1026360,1001676,1026352,org.intermine.model.bio.GOAnnotation
,,1026403,1012845,1026404,org.intermine.model.bio.GOAnnotation
,,1026406,1002802,1026404,org.intermine.model.bio.GOAnnotation
,,1026408,1014171,1026404,org.intermine.model.bio.GOAnnotation
,,1026454,1002613,1026455,org.intermine.model.bio.GOAnnotation
,,1026457,1002688,1026455,org.intermine.model.bio.GOAnnotation
,,1026459,1002616,1026455,org.intermine.model.bio.GOAnnotation
,,1026470,1026468,1026471,org.intermine.model.bio.GOAnnotation
,,1026474,1026472,1026471,org.intermine.model.bio.GOAnnotation
,,1026477,1026475,1026471,org.intermine.model.bio.GOAnnotation
,,1026511,1000478,1026512,org.intermine.model.bio.GOAnnotation
,,1026535,1001251,1026536,org.intermine.model.bio.GOAnnotation
,,1026615,1001458,1026616,org.intermine.model.bio.GOAnnotation
,,1026618,1001462,1026616,org.intermine.model.bio.GOAnnotation
,,1026652,1007957,1026653,org.intermine.model.bio.GOAnnotation
,,1026656,1026654,1026653,org.intermine.model.bio.GOAnnotation
,,1026662,1001251,1026663,org.intermine.model.bio.GOAnnotation
,,1026695,1001859,1026696,org.intermine.model.bio.GOAnnotation
,,1026698,1002374,1026696,org.intermine.model.bio.GOAnnotation
,,1026700,1001863,1026696,org.intermine.model.bio.GOAnnotation
,,1026702,1001676,1026696,org.intermine.model.bio.GOAnnotation
,,1026714,1014009,1026715,org.intermine.model.bio.GOAnnotation
,,1026717,1014018,1026715,org.intermine.model.bio.GOAnnotation
,,1026764,1001873,1026765,org.intermine.model.bio.GOAnnotation
,,1026768,1026766,1026765,org.intermine.model.bio.GOAnnotation
,,1026770,1004152,1026765,org.intermine.model.bio.GOAnnotation
,,1026772,1008143,1026765,org.intermine.model.bio.GOAnnotation
,,1026774,1008146,1026765,org.intermine.model.bio.GOAnnotation
,,1026776,1001676,1026765,org.intermine.model.bio.GOAnnotation
,,1026778,1007192,1026765,org.intermine.model.bio.GOAnnotation
,,1026801,1000478,1026802,org.intermine.model.bio.GOAnnotation
,,1026804,1003279,1026802,org.intermine.model.bio.GOAnnotation
,,1026806,1001088,1026802,org.intermine.model.bio.GOAnnotation
,,1026808,1001223,1026802,org.intermine.model.bio.GOAnnotation
,,1026810,1001451,1026802,org.intermine.model.bio.GOAnnotation
,,1026812,1001676,1026802,org.intermine.model.bio.GOAnnotation
,,1026819,1026817,1026820,org.intermine.model.bio.GOAnnotation
,,1026822,1001218,1026820,org.intermine.model.bio.GOAnnotation
,,1026824,1001223,1026820,org.intermine.model.bio.GOAnnotation
,,1026826,1001451,1026820,org.intermine.model.bio.GOAnnotation
,,1026828,1001226,1026820,org.intermine.model.bio.GOAnnotation
,,1026830,1001229,1026820,org.intermine.model.bio.GOAnnotation
,,1026877,1001176,1026878,org.intermine.model.bio.GOAnnotation
,,1026880,1002802,1026878,org.intermine.model.bio.GOAnnotation
,,1026882,1001180,1026878,org.intermine.model.bio.GOAnnotation
,,1026884,1001183,1026878,org.intermine.model.bio.GOAnnotation
,,1026891,1026889,1026892,org.intermine.model.bio.GOAnnotation
,,1026895,1026893,1026892,org.intermine.model.bio.GOAnnotation
,,1026897,1013057,1026892,org.intermine.model.bio.GOAnnotation
,,1026899,1001088,1026892,org.intermine.model.bio.GOAnnotation
,,1026902,1026900,1026892,org.intermine.model.bio.GOAnnotation
,,1026904,1001451,1026892,org.intermine.model.bio.GOAnnotation
,,1026907,1026905,1026892,org.intermine.model.bio.GOAnnotation
,,1026928,1026926,1026929,org.intermine.model.bio.GOAnnotation
,,1026931,1001056,1026929,org.intermine.model.bio.GOAnnotation
,,1026934,1026932,1026929,org.intermine.model.bio.GOAnnotation
,,1027006,1027004,1027007,org.intermine.model.bio.GOAnnotation
,,1027009,1001873,1027007,org.intermine.model.bio.GOAnnotation
,,1027012,1027010,1027007,org.intermine.model.bio.GOAnnotation
,,1027014,1001676,1027007,org.intermine.model.bio.GOAnnotation
,,1027020,1025461,1027021,org.intermine.model.bio.GOAnnotation
,,1027028,1001142,1027029,org.intermine.model.bio.GOAnnotation
,,1027031,1002688,1027029,org.intermine.model.bio.GOAnnotation
,,1027033,1001165,1027029,org.intermine.model.bio.GOAnnotation
,,1027035,1001088,1027029,org.intermine.model.bio.GOAnnotation
,,1027037,1003540,1027029,org.intermine.model.bio.GOAnnotation
,,1027044,1027042,1027045,org.intermine.model.bio.GOAnnotation
,,1027047,1001223,1027045,org.intermine.model.bio.GOAnnotation
,,1027055,1001165,1027056,org.intermine.model.bio.GOAnnotation
,,1027058,1009774,1027056,org.intermine.model.bio.GOAnnotation
,,1027060,1009777,1027056,org.intermine.model.bio.GOAnnotation
,,1027066,1002409,1027067,org.intermine.model.bio.GOAnnotation
,,1027069,1013977,1027067,org.intermine.model.bio.GOAnnotation
,,1027071,1013984,1027067,org.intermine.model.bio.GOAnnotation
,,1027127,1011475,1027128,org.intermine.model.bio.GOAnnotation
,,1027130,1001844,1027128,org.intermine.model.bio.GOAnnotation
,,1027133,1027131,1027128,org.intermine.model.bio.GOAnnotation
,,1027135,1001676,1027128,org.intermine.model.bio.GOAnnotation
,,1027146,1023217,1027147,org.intermine.model.bio.GOAnnotation
,,1027149,1023221,1027147,org.intermine.model.bio.GOAnnotation
,,1027178,1001176,1027179,org.intermine.model.bio.GOAnnotation
,,1027181,1002802,1027179,org.intermine.model.bio.GOAnnotation
,,1027183,1001180,1027179,org.intermine.model.bio.GOAnnotation
,,1027185,1001183,1027179,org.intermine.model.bio.GOAnnotation
,,1027201,1001142,1027202,org.intermine.model.bio.GOAnnotation
,,1027204,1002167,1027202,org.intermine.model.bio.GOAnnotation
,,1027251,1000478,1027252,org.intermine.model.bio.GOAnnotation
,,1027254,1001912,1027252,org.intermine.model.bio.GOAnnotation
,,1027256,1001915,1027252,org.intermine.model.bio.GOAnnotation
,,1027258,1001918,1027252,org.intermine.model.bio.GOAnnotation
,,1027295,1002224,1027296,org.intermine.model.bio.GOAnnotation
,,1027305,1027303,1027306,org.intermine.model.bio.GOAnnotation
,,1027309,1027307,1027306,org.intermine.model.bio.GOAnnotation
,,1027312,1027310,1027306,org.intermine.model.bio.GOAnnotation
,,1027319,1000478,1027320,org.intermine.model.bio.GOAnnotation
,,1027322,1001088,1027320,org.intermine.model.bio.GOAnnotation
,,1027333,1000478,1027334,org.intermine.model.bio.GOAnnotation
,,1027336,1002224,1027334,org.intermine.model.bio.GOAnnotation
,,1027338,1001915,1027334,org.intermine.model.bio.GOAnnotation
,,1027344,1001877,1027345,org.intermine.model.bio.GOAnnotation
,,1027348,1027346,1027345,org.intermine.model.bio.GOAnnotation
,,1027350,1007192,1027345,org.intermine.model.bio.GOAnnotation
,,1027392,1002175,1027393,org.intermine.model.bio.GOAnnotation
,,1027400,1001873,1027401,org.intermine.model.bio.GOAnnotation
,,1027404,1027402,1027401,org.intermine.model.bio.GOAnnotation
,,1027407,1027405,1027401,org.intermine.model.bio.GOAnnotation
,,1027409,1001676,1027401,org.intermine.model.bio.GOAnnotation
,,1027470,1025558,1027471,org.intermine.model.bio.GOAnnotation
,,1027473,1001056,1027471,org.intermine.model.bio.GOAnnotation
,,1027475,1005564,1027471,org.intermine.model.bio.GOAnnotation
,,1027481,1000478,1027482,org.intermine.model.bio.GOAnnotation
,,1027493,1001176,1027494,org.intermine.model.bio.GOAnnotation
,,1027496,1001180,1027494,org.intermine.model.bio.GOAnnotation
,,1027498,1001183,1027494,org.intermine.model.bio.GOAnnotation
,,1027533,1001223,1027534,org.intermine.model.bio.GOAnnotation
,,1027536,1001229,1027534,org.intermine.model.bio.GOAnnotation
,,1027573,1002465,1027574,org.intermine.model.bio.GOAnnotation
,,1027590,1001142,1027591,org.intermine.model.bio.GOAnnotation
,,1027593,1001088,1027591,org.intermine.model.bio.GOAnnotation
,,1027621,1003367,1027622,org.intermine.model.bio.GOAnnotation
,,1027624,1001462,1027622,org.intermine.model.bio.GOAnnotation
,,1027626,1001676,1027622,org.intermine.model.bio.GOAnnotation
,,1027654,1010144,1027655,org.intermine.model.bio.GOAnnotation
,,1027685,1002613,1027686,org.intermine.model.bio.GOAnnotation
,,1027688,1002688,1027686,org.intermine.model.bio.GOAnnotation
,,1027690,1002616,1027686,org.intermine.model.bio.GOAnnotation
,,1027697,1001873,1027698,org.intermine.model.bio.GOAnnotation
,,1027700,1012476,1027698,org.intermine.model.bio.GOAnnotation
,,1027703,1027701,1027698,org.intermine.model.bio.GOAnnotation
,,1027729,1002795,1027730,org.intermine.model.bio.GOAnnotation
,,1027732,1001873,1027730,org.intermine.model.bio.GOAnnotation
,,1027734,1001458,1027730,org.intermine.model.bio.GOAnnotation
,,1027736,1002802,1027730,org.intermine.model.bio.GOAnnotation
,,1027738,1001223,1027730,org.intermine.model.bio.GOAnnotation
,,1027751,1004152,1027752,org.intermine.model.bio.GOAnnotation
,,1027754,1004156,1027752,org.intermine.model.bio.GOAnnotation
,,1027756,1002079,1027752,org.intermine.model.bio.GOAnnotation
,,1027758,1004161,1027752,org.intermine.model.bio.GOAnnotation
,,1027765,1027763,1027766,org.intermine.model.bio.GOAnnotation
,,1027768,1001748,1027766,org.intermine.model.bio.GOAnnotation
,,1027770,1001885,1027766,org.intermine.model.bio.GOAnnotation
,,1027802,1001142,1027803,org.intermine.model.bio.GOAnnotation
,,1027805,1001088,1027803,org.intermine.model.bio.GOAnnotation
,,1027812,1027810,1027813,org.intermine.model.bio.GOAnnotation
,,1027816,1027814,1027813,org.intermine.model.bio.GOAnnotation
,,1027845,1006298,1027846,org.intermine.model.bio.GOAnnotation
,,1027853,1001432,1027854,org.intermine.model.bio.GOAnnotation
,,1027856,1002079,1027854,org.intermine.model.bio.GOAnnotation
,,1027878,1027876,1027879,org.intermine.model.bio.GOAnnotation
,,1027881,1001880,1027879,org.intermine.model.bio.GOAnnotation
,,1027887,1001165,1027888,org.intermine.model.bio.GOAnnotation
,,1027890,1003841,1027888,org.intermine.model.bio.GOAnnotation
,,1027923,1000478,1027924,org.intermine.model.bio.GOAnnotation
,,1027926,1011475,1027924,org.intermine.model.bio.GOAnnotation
,,1027928,1011478,1027924,org.intermine.model.bio.GOAnnotation
,,1027930,1001088,1027924,org.intermine.model.bio.GOAnnotation
,,1027939,1002613,1027940,org.intermine.model.bio.GOAnnotation
,,1027942,1009608,1027940,org.intermine.model.bio.GOAnnotation
,,1027994,1001176,1027995,org.intermine.model.bio.GOAnnotation
,,1027997,1001180,1027995,org.intermine.model.bio.GOAnnotation
,,1027999,1001183,1027995,org.intermine.model.bio.GOAnnotation
,,1028001,1002175,1027995,org.intermine.model.bio.GOAnnotation
,,1028018,1002167,1028019,org.intermine.model.bio.GOAnnotation
,,1028047,1004766,1028048,org.intermine.model.bio.GOAnnotation
,,1028050,1004770,1028048,org.intermine.model.bio.GOAnnotation
,,1028092,1005539,1028093,org.intermine.model.bio.GOAnnotation
,,1028095,1001742,1028093,org.intermine.model.bio.GOAnnotation
,,1028097,1020909,1028093,org.intermine.model.bio.GOAnnotation
,,1028110,1001176,1028111,org.intermine.model.bio.GOAnnotation
,,1028113,1002802,1028111,org.intermine.model.bio.GOAnnotation
,,1028115,1003023,1028111,org.intermine.model.bio.GOAnnotation
,,1028117,1001183,1028111,org.intermine.model.bio.GOAnnotation
,,1028149,1028147,1028150,org.intermine.model.bio.GOAnnotation
,,1028153,1028151,1028150,org.intermine.model.bio.GOAnnotation
,,1028155,1004892,1028150,org.intermine.model.bio.GOAnnotation
,,1028161,1003531,1028162,org.intermine.model.bio.GOAnnotation
,,1028164,1001676,1028162,org.intermine.model.bio.GOAnnotation
,,1028229,1005031,1028230,org.intermine.model.bio.GOAnnotation
,,1028232,1002167,1028230,org.intermine.model.bio.GOAnnotation
,,1028248,1002374,1028249,org.intermine.model.bio.GOAnnotation
,,1028296,1001859,1028297,org.intermine.model.bio.GOAnnotation
,,1028299,1001676,1028297,org.intermine.model.bio.GOAnnotation
,,1028325,1002385,1028326,org.intermine.model.bio.GOAnnotation
,,1028328,1002389,1028326,org.intermine.model.bio.GOAnnotation
,,1028330,1001056,1028326,org.intermine.model.bio.GOAnnotation
,,1028336,1005238,1028337,org.intermine.model.bio.GOAnnotation
,,1028343,1002385,1028344,org.intermine.model.bio.GOAnnotation
,,1028346,1002389,1028344,org.intermine.model.bio.GOAnnotation
,,1028348,1002392,1028344,org.intermine.model.bio.GOAnnotation
,,1028350,1001056,1028344,org.intermine.model.bio.GOAnnotation
,,1028366,1026766,1028367,org.intermine.model.bio.GOAnnotation
,,1028369,1001844,1028367,org.intermine.model.bio.GOAnnotation
,,1028376,1000478,1028377,org.intermine.model.bio.GOAnnotation
,,1028414,1001142,1028415,org.intermine.model.bio.GOAnnotation
,,1028417,1007031,1028415,org.intermine.model.bio.GOAnnotation
,,1028419,1002167,1028415,org.intermine.model.bio.GOAnnotation
,,1028425,1002290,1028426,org.intermine.model.bio.GOAnnotation
,,1028428,1001104,1028426,org.intermine.model.bio.GOAnnotation
,,1028478,1001142,1028479,org.intermine.model.bio.GOAnnotation
,,1028481,1010937,1028479,org.intermine.model.bio.GOAnnotation
,,1028483,1011621,1028479,org.intermine.model.bio.GOAnnotation
,,1028489,1001142,1028490,org.intermine.model.bio.GOAnnotation
,,1028492,1002167,1028490,org.intermine.model.bio.GOAnnotation
,,1028498,1002688,1028499,org.intermine.model.bio.GOAnnotation
,,1028537,1001859,1028538,org.intermine.model.bio.GOAnnotation
,,1028540,1001863,1028538,org.intermine.model.bio.GOAnnotation
,,1028542,1001676,1028538,org.intermine.model.bio.GOAnnotation
,,1028584,1001176,1028585,org.intermine.model.bio.GOAnnotation
,,1028587,1001180,1028585,org.intermine.model.bio.GOAnnotation
,,1028589,1001183,1028585,org.intermine.model.bio.GOAnnotation
,,1028610,1001176,1028611,org.intermine.model.bio.GOAnnotation
,,1028613,1003267,1028611,org.intermine.model.bio.GOAnnotation
,,1028615,1001180,1028611,org.intermine.model.bio.GOAnnotation
,,1028617,1001183,1028611,org.intermine.model.bio.GOAnnotation
,,1028689,1004295,1028690,org.intermine.model.bio.GOAnnotation
,,1028692,1001863,1028690,org.intermine.model.bio.GOAnnotation
,,1028694,1001676,1028690,org.intermine.model.bio.GOAnnotation
,,1028720,1001742,1028721,org.intermine.model.bio.GOAnnotation
,,1028723,1020909,1028721,org.intermine.model.bio.GOAnnotation
,,1028729,1002598,1028730,org.intermine.model.bio.GOAnnotation
,,1028732,1002602,1028730,org.intermine.model.bio.GOAnnotation
,,1028754,1001873,1028755,org.intermine.model.bio.GOAnnotation
,,1028758,1028756,1028755,org.intermine.model.bio.GOAnnotation
,,1028760,1001676,1028755,org.intermine.model.bio.GOAnnotation
,,1028762,1022728,1028755,org.intermine.model.bio.GOAnnotation
,,1028778,1006405,1028779,org.intermine.model.bio.GOAnnotation
,,1028781,1019953,1028779,org.intermine.model.bio.GOAnnotation
,,1028783,1019956,1028779,org.intermine.model.bio.GOAnnotation
,,1028785,1019959,1028779,org.intermine.model.bio.GOAnnotation
,,1028792,1001873,1028793,org.intermine.model.bio.GOAnnotation
,,1028796,1028794,1028793,org.intermine.model.bio.GOAnnotation
,,1028799,1028797,1028793,org.intermine.model.bio.GOAnnotation
,,1028801,1001676,1028793,org.intermine.model.bio.GOAnnotation
,,1028807,1004295,1028808,org.intermine.model.bio.GOAnnotation
,,1028810,1001863,1028808,org.intermine.model.bio.GOAnnotation
,,1028812,1001676,1028808,org.intermine.model.bio.GOAnnotation
