location,datasets
2003657,2000001
2003659,2000001
2003661,2000001
2003663,2000001
2003665,2000001
2003667,2000001
2003669,2000001
2003671,2000001
2003673,2000001
2003675,2000001
2003677,2000001
2003679,2000001
2003681,2000001
2003683,2000001
2003685,2000001
2003687,2000001
2003689,2000001
2003691,2000001
2003693,2000001
2003695,2000001
2003697,2000001
2003699,2000001
2003701,2000001
2003703,2000001
2003705,2000001
2003707,2000001
2003709,2000001
2003711,2000001
2003713,2000001
2003715,2000001
2003717,2000001
2003719,2000001
2003721,2000001
2003723,2000001
2003725,2000001
2003727,2000001
2003729,2000001
2003731,2000001
2003733,2000001
2003735,2000001
2003737,2000001
2003739,2000001
2003741,2000001
2003743,2000001
2003745,2000001
2003747,2000001
2003749,2000001
2003751,2000001
2003753,2000001
2003755,2000001
2003757,2000001
2003759,2000001
2003761,2000001
2003763,2000001
2003765,2000001
2003767,2000001
2003769,2000001
2003771,2000001
2003773,2000001
2003775,2000001
2003777,2000001
2003779,2000001
2003781,2000001
2003783,2000001
2003785,2000001
2003787,2000001
2003789,2000001
2003791,2000001
2003793,2000001
2003795,2000001
2003797,2000001
2003799,2000001
2003801,2000001
2003803,2000001
2003805,2000001
2003807,2000001
2003809,2000001
2003811,2000001
2003813,2000001
2003815,2000001
2003817,2000001
2003819,2000001
2003821,2000001
2003823,2000001
2003825,2000001
2003827,2000001
2003829,2000001
2003831,2000001
2003833,2000001
2003835,2000001
2003837,2000001
2003839,2000001
2003841,2000001
2003843,2000001
2003845,2000001
2003847,2000001
2003849,2000001
2003851,2000001
2003853,2000001
2003855,2000001
2003857,2000001
2003859,2000001
2003861,2000001
2003863,2000001
2003865,2000001
2003867,2000001
2003869,2000001
2003871,2000001
2003873,2000001
2003875,2000001
2003877,2000001
2003879,2000001
2003881,2000001
2003883,2000001
2003885,2000001
2003887,2000001
2003889,2000001
2003891,2000001
2003893,2000001
2003895,2000001
2003897,2000001
2003899,2000001
2003901,2000001
2003903,2000001
2003905,2000001
2003907,2000001
2003909,2000001
2003911,2000001
2003913,2000001
2003915,2000001
2003917,2000001
2003919,2000001
2003921,2000001
2003923,2000001
2003925,2000001
2003927,2000001
2003929,2000001
2003931,2000001
2003933,2000001
2003935,2000001
2003937,2000001
2003939,2000001
2003941,2000001
2003943,2000001
2003945,2000001
2003947,2000001
2003949,2000001
2003951,2000001
2003953,2000001
2003955,2000001
2003957,2000001
2003959,2000001
2003961,2000001
2003963,2000001
2003965,2000001
2003967,2000001
2003969,2000001
2003971,2000001
2003973,2000001
2003975,2000001
2003977,2000001
2003979,2000001
2003981,2000001
2003983,2000001
2003985,2000001
2003987,2000001
2003989,2000001
2003991,2000001
2003993,2000001
2003995,2000001
2003997,2000001
2003999,2000001
2004001,2000001
2004003,2000001
2004005,2000001
2004007,2000001
2004009,2000001
2004011,2000001
2004013,2000001
2004015,2000001
2004017,2000001
2004019,2000001
2004021,2000001
2004023,2000001
2004025,2000001
2004027,2000001
2004029,2000001
2004031,2000001
2004033,2000001
2004035,2000001
2004037,2000001
2004039,2000001
2004041,2000001
2004043,2000001
2004045,2000001
2004047,2000001
2004049,2000001
2004051,2000001
2004053,2000001
2004056,2000001
2004058,2000001
2004060,2000001
2004062,2000001
2004064,2000001
2004066,2000001
2004068,2000001
2004070,2000001
2004072,2000001
2004074,2000001
2004076,2000001
2004078,2000001
2004080,2000001
2004082,2000001
2004084,2000001
2004086,2000001
2004088,2000001
2004090,2000001
2004092,2000001
2004094,2000001
2004096,2000001
2004098,2000001
2004100,2000001
2004102,2000001
2004104,2000001
2004106,2000001
2004108,2000001
2004110,2000001
2004112,2000001
2004114,2000001
2004116,2000001
2004118,2000001
2004120,2000001
2004122,2000001
2004124,2000001
2004126,2000001
2004128,2000001
2004130,2000001
2004132,2000001
2004134,2000001
2004136,2000001
2004138,2000001
2004140,2000001
2004142,2000001
2004144,2000001
2004146,2000001
2004148,2000001
2004150,2000001
2004152,2000001
2004154,2000001
2004156,2000001
2004158,2000001
2004160,2000001
2004162,2000001
2004164,2000001
2004166,2000001
2004168,2000001
2004170,2000001
2004172,2000001
2004174,2000001
2004176,2000001
2004178,2000001
2004180,2000001
2004182,2000001
2004184,2000001
2004186,2000001
2004188,2000001
2004190,2000001
2004192,2000001
2004194,2000001
2004196,2000001
2004198,2000001
2004200,2000001
2004202,2000001
2004204,2000001
2004206,2000001
2004208,2000001
2004210,2000001
2004212,2000001
2004214,2000001
2004216,2000001
2004218,2000001
2004220,2000001
2004222,2000001
2004224,2000001
2004226,2000001
2004228,2000001
2004230,2000001
2004232,2000001
2004234,2000001
2004236,2000001
2004238,2000001
2004240,2000001
2004242,2000001
2004244,2000001
2004246,2000001
2004248,2000001
2004250,2000001
2004252,2000001
2004254,2000001
2004256,2000001
2004258,2000001
2004260,2000001
2004262,2000001
2004264,2000001
2004266,2000001
2004268,2000001
2004270,2000001
2004272,2000001
2004274,2000001
2004276,2000001
2004278,2000001
2004280,2000001
2004282,2000001
2004284,2000001
2004286,2000001
2004288,2000001
2004290,2000001
2004292,2000001
2004294,2000001
2004296,2000001
2004298,2000001
2004300,2000001
2004302,2000001
2004304,2000001
2004306,2000001
2004308,2000001
2004310,2000001
2004312,2000001
2004314,2000001
2004316,2000001
2004318,2000001
2004320,2000001
2004322,2000001
2004324,2000001
2004326,2000001
2004328,2000001
2004330,2000001
2004332,2000001
2004334,2000001
2004336,2000001
2004338,2000001
2004340,2000001
2004342,2000001
2004344,2000001
2004346,2000001
2004348,2000001
2004351,2000001
2004353,2000001
2004355,2000001
2004357,2000001
2004359,2000001
2004361,2000001
2004363,2000001
2004365,2000001
2004367,2000001
2004369,2000001
2004371,2000001
2004373,2000001
2004375,2000001
2004377,2000001
2004379,2000001
2004381,2000001
2004383,2000001
2004385,2000001
2004387,2000001
2004389,2000001
2004391,2000001
2004393,2000001
2004395,2000001
2004397,2000001
2004399,2000001
2004401,2000001
2004403,2000001
2004405,2000001
2004407,2000001
2004409,2000001
2004411,2000001
2004413,2000001
2004415,2000001
2004417,2000001
2004419,2000001
2004421,2000001
2004423,2000001
2004425,2000001
2004427,2000001
2004429,2000001
2004431,2000001
2004433,2000001
2004435,2000001
2004437,2000001
2004439,2000001
2004441,2000001
2004443,2000001
2004445,2000001
2004447,2000001
2004449,2000001
2004451,2000001
2004453,2000001
2004455,2000001
2004457,2000001
2004459,2000001
2004461,2000001
2004463,2000001
2004465,2000001
2004467,2000001
2004469,2000001
2004471,2000001
2004473,2000001
2004475,2000001
2004477,2000001
2004479,2000001
2004481,2000001
2004483,2000001
2004485,2000001
2004487,2000001
2004489,2000001
2004491,2000001
2004493,2000001
2004495,2000001
2004497,2000001
2004499,2000001
2004501,2000001
2004503,2000001
2004505,2000001
2004507,2000001
2004509,2000001
2004511,2000001
2004513,2000001
2004515,2000001
2004517,2000001
2004519,2000001
2004521,2000001
2004523,2000001
2004525,2000001
2004527,2000001
2004529,2000001
2004531,2000001
2004533,2000001
2004535,2000001
2004537,2000001
2004539,2000001
2004541,2000001
2004543,2000001
2004545,2000001
2004547,2000001
2004549,2000001
2004551,2000001
2004553,2000001
2004555,2000001
2004557,2000001
2004559,2000001
2004561,2000001
2004563,2000001
2004565,2000001
2004567,2000001
2004569,2000001
2004571,2000001
2004573,2000001
2004575,2000001
2004577,2000001
2004579,2000001
2004581,2000001
2004583,2000001
2004585,2000001
2004587,2000001
2004589,2000001
2004591,2000001
2004593,2000001
2004595,2000001
2004597,2000001
2004599,2000001
2004601,2000001
2004603,2000001
2004605,2000001
2004607,2000001
2004609,2000001
2004611,2000001
2004613,2000001
2004615,2000001
2004617,2000001
2004619,2000001
2004621,2000001
2004623,2000001
2004625,2000001
2004627,2000001
2004629,2000001
2004631,2000001
2004633,2000001
2004635,2000001
2004637,2000001
2004639,2000001
2004641,2000001
2004643,2000001
2004645,2000001
2004647,2000001
2004649,2000001
2004651,2000001
2004653,2000001
2004655,2000001
2004657,2000001
2004659,2000001
2004661,2000001
2004663,2000001
2004665,2000001
2004667,2000001
2004669,2000001
2004671,2000001
2004673,2000001
2004675,2000001
2004677,2000001
2004679,2000001
2004681,2000001
2004683,2000001
2004685,2000001
2004687,2000001
2004689,2000001
2004691,2000001
2004693,2000001
2004695,2000001
2004697,2000001
2004699,2000001
2004701,2000001
2004703,2000001
2004705,2000001
2004707,2000001
2004709,2000001
2004711,2000001
2004713,2000001
2004715,2000001
2004717,2000001
2004719,2000001
2004721,2000001
2004723,2000001
2004725,2000001
2004727,2000001
2004729,2000001
2004731,2000001
2004733,2000001
2004735,2000001
2004737,2000001
2004739,2000001
2004741,2000001
2004743,2000001
2004745,2000001
2004747,2000001
2004749,2000001
2004751,2000001
2004753,2000001
2004755,2000001
2004757,2000001
2004759,2000001
2004761,2000001
2004763,2000001
2004765,2000001
2004767,2000001
2004769,2000001
2004771,2000001
2004773,2000001
2004775,2000001
2004777,2000001
2004779,2000001
2004782,2000001
2004784,2000001
2004786,2000001
2004788,2000001
2004790,2000001
2004792,2000001
2004794,2000001
2004796,2000001
2004798,2000001
2004800,2000001
2004802,2000001
2004804,2000001
2004806,2000001
2004808,2000001
2004810,2000001
2004812,2000001
2004814,2000001
2004816,2000001
2004818,2000001
2004820,2000001
2004822,2000001
2004824,2000001
2004826,2000001
2004829,2000001
2004831,2000001
2004833,2000001
2004835,2000001
2004837,2000001
2004839,2000001
2004841,2000001
2004843,2000001
2004845,2000001
2004847,2000001
2004849,2000001
2004851,2000001
2004853,2000001
2004855,2000001
2004857,2000001
2004859,2000001
2004861,2000001
2004863,2000001
2004865,2000001
2004867,2000001
2004869,2000001
2004871,2000001
2004873,2000001
2004875,2000001
2004877,2000001
2004879,2000001
2004881,2000001
2004883,2000001
2004885,2000001
2004887,2000001
2004889,2000001
2004891,2000001
2004893,2000001
2004895,2000001
2004897,2000001
2004899,2000001
2004901,2000001
2004903,2000001
2004905,2000001
2004907,2000001
2004909,2000001
2004911,2000001
2004913,2000001
2004915,2000001
2004917,2000001
2004919,2000001
2004921,2000001
2004923,2000001
2004925,2000001
2004927,2000001
2004929,2000001
2004931,2000001
2004933,2000001
2004935,2000001
2004937,2000001
2004939,2000001
2004941,2000001
2004943,2000001
2004945,2000001
2004947,2000001
2004949,2000001
2004951,2000001
2004953,2000001
2004955,2000001
2004957,2000001
2004959,2000001
2004961,2000001
2004963,2000001
2004965,2000001
2004967,2000001
2004969,2000001
2004971,2000001
2004973,2000001
2004975,2000001
2004977,2000001
2004979,2000001
2004981,2000001
2004983,2000001
2004985,2000001
2004987,2000001
2004989,2000001
2004991,2000001
2004993,2000001
2004995,2000001
2004997,2000001
2004999,2000001
2005001,2000001
2005003,2000001
2005005,2000001
2005007,2000001
2005009,2000001
2005011,2000001
2005013,2000001
2005015,2000001
2005017,2000001
2005019,2000001
2005021,2000001
2005023,2000001
2005025,2000001
2005027,2000001
2005029,2000001
2005031,2000001
2005033,2000001
2005035,2000001
2005037,2000001
2005039,2000001
2005041,2000001
2005043,2000001
2005045,2000001
2005047,2000001
2005049,2000001
2005051,2000001
2005053,2000001
2005055,2000001
2005057,2000001
2005059,2000001
2005061,2000001
2005063,2000001
2005065,2000001
2005067,2000001
2005069,2000001
2005071,2000001
2005073,2000001
2005075,2000001
2005077,2000001
2005079,2000001
2005081,2000001
2005083,2000001
2005085,2000001
2005088,2000001
2005090,2000001
2005092,2000001
2005094,2000001
2005096,2000001
2005098,2000001
2005100,2000001
2005102,2000001
2005104,2000001
2005106,2000001
2005108,2000001
2005110,2000001
2005112,2000001
2005114,2000001
2005116,2000001
2005118,2000001
2005120,2000001
2005122,2000001
2005124,2000001
2005126,2000001
2005128,2000001
2005130,2000001
2005132,2000001
2005134,2000001
2005136,2000001
2005138,2000001
2005140,2000001
2005142,2000001
2005144,2000001
2005146,2000001
2005148,2000001
2005150,2000001
2005152,2000001
2005154,2000001
2005156,2000001
2005158,2000001
2005160,2000001
2005162,2000001
2005164,2000001
2005166,2000001
2005168,2000001
2005170,2000001
2005172,2000001
2005174,2000001
2005176,2000001
2005178,2000001
2005180,2000001
2005182,2000001
2005184,2000001
2005186,2000001
2005188,2000001
2005190,2000001
2005192,2000001
2005194,2000001
2005196,2000001
2005198,2000001
2005200,2000001
2005202,2000001
2005204,2000001
2005206,2000001
2005208,2000001
2005210,2000001
2005212,2000001
2005214,2000001
2005216,2000001
2005218,2000001
2005220,2000001
2005222,2000001
2005224,2000001
2005226,2000001
2005228,2000001
2005230,2000001
2005232,2000001
2005234,2000001
2005236,2000001
2005238,2000001
2005240,2000001
2005242,2000001
2005244,2000001
2005246,2000001
2005248,2000001
2005250,2000001
2005253,2000001
2005255,2000001
2005257,2000001
2005259,2000001
2005261,2000001
2005263,2000001
2005265,2000001
2005267,2000001
2005269,2000001
2005271,2000001
2005273,2000001
2005275,2000001
2005277,2000001
2005279,2000001
2005281,2000001
2005283,2000001
2005285,2000001
2005287,2000001
2005289,2000001
2005291,2000001
2005293,2000001
2005295,2000001
2005297,2000001
2005299,2000001
2005301,2000001
2005303,2000001
2005305,2000001
2005307,2000001
2005309,2000001
2005311,2000001
2005313,2000001
2005315,2000001
2005317,2000001
2005319,2000001
2005321,2000001
2005323,2000001
2005325,2000001
2005327,2000001
2005329,2000001
2005331,2000001
2005333,2000001
2005335,2000001
2005337,2000001
2005339,2000001
2005341,2000001
2005343,2000001
2005345,2000001
2005347,2000001
2005349,2000001
2005351,2000001
2005353,2000001
2005355,2000001
2005357,2000001
2005359,2000001
2005361,2000001
2005363,2000001
2005365,2000001
2005367,2000001
2005369,2000001
2005371,2000001
2005373,2000001
2005375,2000001
2005377,2000001
2005379,2000001
2005381,2000001
2005383,2000001
2005385,2000001
2005387,2000001
2005389,2000001
2005391,2000001
2005393,2000001
2005395,2000001
2005397,2000001
2005399,2000001
2005401,2000001
2005403,2000001
2005405,2000001
2005407,2000001
2005409,2000001
2005411,2000001
2005413,2000001
2005416,2000001
2005418,2000001
2005420,2000001
2005423,2000001
2005425,2000001
2005427,2000001
2005429,2000001
2005431,2000001
2005433,2000001
2005435,2000001
2005437,2000001
2005439,2000001
2005441,2000001
2005443,2000001
2005445,2000001
2005447,2000001
2005449,2000001
2005451,2000001
2005454,2000001
2005456,2000001
2005458,2000001
2005460,2000001
2005462,2000001
2005464,2000001
2005466,2000001
2005468,2000001
2005470,2000001
2005472,2000001
2005474,2000001
2005476,2000001
2005478,2000001
2005480,2000001
2005482,2000001
2005484,2000001
2005486,2000001
2005488,2000001
2005490,2000001
2005492,2000001
2005494,2000001
2005496,2000001
2005498,2000001
2005500,2000001
2005502,2000001
2005504,2000001
2005506,2000001
2005508,2000001
2005510,2000001
2005512,2000001
2005514,2000001
2005516,2000001
2005518,2000001
2005520,2000001
2005522,2000001
2005524,2000001
2005526,2000001
2005528,2000001
2005530,2000001
2005532,2000001
2005534,2000001
2005536,2000001
2005538,2000001
2005540,2000001
2005542,2000001
2005544,2000001
2005546,2000001
2005548,2000001
2005550,2000001
2005552,2000001
2005554,2000001
2005556,2000001
2005558,2000001
2005560,2000001
2005562,2000001
2005564,2000001
2005566,2000001
2005568,2000001
2005570,2000001
2005572,2000001
2005574,2000001
2005576,2000001
2005578,2000001
2005580,2000001
2005582,2000001
2005584,2000001
2005586,2000001
2005588,2000001
2005590,2000001
2005592,2000001
2005594,2000001
2005596,2000001
2005598,2000001
2005600,2000001
2005602,2000001
2005604,2000001
2005606,2000001
2005608,2000001
2005610,2000001
2005612,2000001
2005614,2000001
2005616,2000001
2005618,2000001
2005620,2000001
2005622,2000001
2005624,2000001
2005626,2000001
2005628,2000001
2005630,2000001
2005632,2000001
2005634,2000001
2005636,2000001
2005638,2000001
2005640,2000001
2005642,2000001
2005644,2000001
2005646,2000001
2005648,2000001
2005650,2000001
2005652,2000001
2005654,2000001
2005656,2000001
2005658,2000001
2005660,2000001
2005662,2000001
2005664,2000001
2005666,2000001
2005668,2000001
2005670,2000001
2005672,2000001
2005674,2000001
2005676,2000001
2005678,2000001
2005680,2000001
2005682,2000001
2005684,2000001
2005686,2000001
2005688,2000001
2005690,2000001
2005692,2000001
2005694,2000001
2005696,2000001
2005698,2000001
2005700,2000001
2005702,2000001
2005704,2000001
2005706,2000001
2005708,2000001
2005710,2000001
2005712,2000001
2005714,2000001
2005716,2000001
2005718,2000001
2005720,2000001
2005722,2000001
2005724,2000001
2005726,2000001
2005728,2000001
2005730,2000001
2005732,2000001
2005734,2000001
2005736,2000001
2005738,2000001
2005740,2000001
2005742,2000001
2005744,2000001
2005746,2000001
2005748,2000001
2005750,2000001
2005752,2000001
2005754,2000001
2005756,2000001
2005758,2000001
2005760,2000001
2005762,2000001
2005764,2000001
2005766,2000001
2005768,2000001
2005770,2000001
2005772,2000001
2005774,2000001
2005776,2000001
2005778,2000001
2005780,2000001
2005782,2000001
2005784,2000001
2005786,2000001
2005788,2000001
2005790,2000001
2005792,2000001
2005794,2000001
2005796,2000001
